"","id","condition","task_type","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"573",6,"novice-low","task",3,"novice","low","diamond-diamond",3,"F","diamond-d-triangle-f","0",0,0,1717504952837,1717504673307,279.53
"574",6,"novice-low","task",3,"novice","low","diamond-diamond",4,"F","triangle-b-triangle-b","0",0,0,1717504957150,1717504673307,283.843
"575",6,"novice-low","task",3,"novice","low","diamond-diamond",5,"F","triangle-a-triangle-e","0",0,0,1717504960603,1717504673307,287.296
"576",6,"novice-low","task",3,"novice","low","diamond-diamond",6,"E","triangle-c","NA",100,100,1717504964938,1717504673307,291.631
"577",6,"novice-low","task",3,"novice","low","diamond-diamond",7,"E","triangle-c","NA",100,200,1717504967172,1717504673307,293.865
"578",6,"novice-low","task",3,"novice","low","diamond-diamond",8,"E","triangle-d","NA",100,300,1717504968788,1717504673307,295.481
"579",6,"novice-low","task",3,"novice","low","diamond-diamond",9,"E","triangle-e","NA",100,400,1717504970535,1717504673307,297.228
"580",6,"novice-low","task",3,"novice","low","diamond-diamond",10,"E","triangle-b","NA",100,500,1717504972392,1717504673307,299.085
"581",6,"novice-low","task",4,"novice","low","triangle-triangle",1,"F","diamond-d-triangle-c","0",0,0,1717504980354,1717504673307,307.047
"582",6,"novice-low","task",4,"novice","low","triangle-triangle",2,"F","triangle-e-triangle-f","1",0,0,1717504983922,1717504673307,310.615
"583",6,"novice-low","task",4,"novice","low","triangle-triangle",3,"E","triangle-[ef]","NA",150,150,1717504988421,1717504673307,315.114
"584",6,"novice-low","task",4,"novice","low","triangle-triangle",4,"E","triangle-[ef]","NA",150,300,1717504990333,1717504673307,317.026
"585",6,"novice-low","task",4,"novice","low","triangle-triangle",5,"E","triangle-[ef]","NA",150,450,1717504991980,1717504673307,318.673
"586",6,"novice-low","task",4,"novice","low","triangle-triangle",6,"F","diamond-c-triangle-[ef]","0",0,450,1717504997066,1717504673307,323.759
"587",6,"novice-low","task",4,"novice","low","triangle-triangle",7,"F","diamond-f-triangle-[ef]","0",0,450,1717505000854,1717504673307,327.547
"588",6,"novice-low","task",4,"novice","low","triangle-triangle",8,"E","triangle-[ef]","NA",150,600,1717505002939,1717504673307,329.632
"589",6,"novice-low","task",4,"novice","low","triangle-triangle",9,"E","triangle-[ef]","NA",150,750,1717505005773,1717504673307,332.466
"590",6,"novice-low","task",4,"novice","low","triangle-triangle",10,"E","triangle-[ef]","NA",150,900,1717505007646,1717504673307,334.339
"591",6,"novice-low","task",5,"novice","low","triangle-diamond",1,"F","triangle-c-triangle-d","0",0,0,1717505014678,1717504673307,341.371
"592",6,"novice-low","task",5,"novice","low","triangle-diamond",2,"F","diamond-e-triangle-f","1",0,0,1717505017486,1717504673307,344.179
"593",6,"novice-low","task",5,"novice","low","triangle-diamond",3,"F","diamond-a-triangle-b","1",0,0,1717505023349,1717504673307,350.042
"594",6,"novice-low","task",5,"novice","low","triangle-diamond",4,"F","triangle-[ab]-triangle-[ef]","1",0,0,1717505026282,1717504673307,352.975
"595",6,"novice-low","task",5,"novice","low","triangle-diamond",5,"E","triangle-[[ab][ef]]","NA",225,225,1717505029959,1717504673307,356.652
"596",6,"novice-low","task",5,"novice","low","triangle-diamond",6,"E","triangle-[[ab][ef]]","NA",225,450,1717505031840,1717504673307,358.533
"597",6,"novice-low","task",5,"novice","low","triangle-diamond",7,"E","triangle-[[ab][ef]]","NA",225,675,1717505033577,1717504673307,360.27
"598",6,"novice-low","task",5,"novice","low","triangle-diamond",8,"E","triangle-[[ab][ef]]","NA",225,900,1717505034989,1717504673307,361.682
"599",6,"novice-low","task",5,"novice","low","triangle-diamond",9,"E","triangle-[[ab][ef]]","NA",225,1125,1717505036722,1717504673307,363.415
"600",6,"novice-low","task",5,"novice","low","triangle-diamond",10,"E","triangle-[[ab][ef]]","NA",225,1350,1717505038685,1717504673307,365.378
"601",7,"novice-high","practice",1,"novice","high","circle-diamond",1,"F","circle-c-diamond-a","1",0,0,1717504827424,1717504800645,26.779
"602",7,"novice-high","practice",1,"novice","high","circle-diamond",2,"F","diamond-c-diamond-f","0",0,0,1717504830212,1717504800645,29.567
"603",7,"novice-high","practice",1,"novice","high","circle-diamond",3,"F","square-a-triangle-a","0",0,0,1717504834354,1717504800645,33.709
"604",7,"novice-high","practice",1,"novice","high","circle-diamond",4,"F","circle-b-diamond-d","0",0,0,1717504837638,1717504800645,36.993
"605",7,"novice-high","practice",1,"novice","high","circle-diamond",5,"F","diamond-[ac]-diamond-e","1",0,0,1717504840685,1717504800645,40.04
"606",7,"novice-high","practice",1,"novice","high","circle-diamond",6,"E","square-c","NA",100,100,1717504842763,1717504800645,42.118
"607",7,"novice-high","practice",1,"novice","high","circle-diamond",7,"E","square-a","NA",100,200,1717504845289,1717504800645,44.644
"608",7,"novice-high","practice",1,"novice","high","circle-diamond",8,"F","triangle-a-triangle-c","0",0,200,1717504847895,1717504800645,47.25
"609",7,"novice-high","practice",1,"novice","high","circle-diamond",9,"F","diamond-[[ac]e]-diamond-[ac]","0",0,200,1717504851485,1717504800645,50.84
"610",7,"novice-high","practice",1,"novice","high","circle-diamond",10,"F","circle-d-diamond-[ac]","0",0,200,1717504854559,1717504800645,53.914
"611",7,"novice-high","practice",2,"novice","high","circle-circle",1,"F","circle-c-diamond-a","0",0,0,1717504866006,1717504800645,65.361
"612",7,"novice-high","practice",2,"novice","high","circle-circle",2,"F","diamond-f-square-a","0",0,0,1717504868140,1717504800645,67.495
"613",7,"novice-high","practice",2,"novice","high","circle-circle",3,"E","square-a","NA",100,100,1717504869989,1717504800645,69.344
"614",7,"novice-high","practice",2,"novice","high","circle-circle",4,"E","square-c","NA",100,200,1717504871578,1717504800645,70.933
"615",7,"novice-high","practice",2,"novice","high","circle-circle",5,"E","circle-e","NA",100,300,1717504873102,1717504800645,72.457
"616",7,"novice-high","practice",2,"novice","high","circle-circle",6,"F","circle-a-circle-f","1",0,300,1717504876271,1717504800645,75.626
"617",7,"novice-high","practice",2,"novice","high","circle-circle",7,"E","square-b","NA",100,400,1717504878876,1717504800645,78.231
"618",7,"novice-high","practice",2,"novice","high","circle-circle",8,"E","triangle-a","NA",100,500,1717504881675,1717504800645,81.03
"619",7,"novice-high","practice",2,"novice","high","circle-circle",9,"E","triangle-d","NA",100,600,1717504883671,1717504800645,83.026
"620",7,"novice-high","practice",2,"novice","high","circle-circle",10,"F","square-a-square-b","0",0,600,1717504886370,1717504800645,85.725
"621",7,"novice-high","practice",3,"novice","high","square-triangle",1,"F","circle-c-circle-f","0",0,0,1717504894769,1717504800645,94.124
"622",7,"novice-high","practice",3,"novice","high","square-triangle",2,"F","diamond-e-square-b","1",0,0,1717504898296,1717504800645,97.651
"623",7,"novice-high","practice",3,"novice","high","square-triangle",3,"F","square-a-square-e","0",0,0,1717504903269,1717504800645,102.624
"624",7,"novice-high","practice",3,"novice","high","square-triangle",4,"E","diamond-a","NA",100,100,1717504904858,1717504800645,104.213
"625",7,"novice-high","practice",3,"novice","high","square-triangle",5,"E","square-c","NA",100,200,1717504907185,1717504800645,106.54
"626",7,"novice-high","practice",3,"novice","high","square-triangle",6,"F","circle-f-square-f","1",0,200,1717504909866,1717504800645,109.221
"627",7,"novice-high","practice",3,"novice","high","square-triangle",7,"F","square-e-triangle-d","0",0,200,1717504916071,1717504800645,115.426
"628",7,"novice-high","practice",3,"novice","high","square-triangle",8,"F","circle-b-diamond-c","0",0,200,1717504919626,1717504800645,118.981
"629",7,"novice-high","practice",3,"novice","high","square-triangle",9,"E","square-[be]","NA",150,350,1717504921616,1717504800645,120.971
"630",7,"novice-high","practice",3,"novice","high","square-triangle",10,"E","square-c","NA",100,450,1717504923690,1717504800645,123.045
"631",7,"novice-high","practice",4,"novice","high","circle-triangle",1,"E","diamond-b","NA",100,100,1717504929428,1717504800645,128.783
"632",7,"novice-high","practice",4,"novice","high","circle-triangle",2,"F","diamond-d-diamond-e","0",0,100,1717504931350,1717504800645,130.705
"633",7,"novice-high","practice",4,"novice","high","circle-triangle",3,"F","diamond-f-square-d","0",0,100,1717504934005,1717504800645,133.36
"634",7,"novice-high","practice",4,"novice","high","circle-triangle",4,"F","circle-a-circle-b","0",0,100,1717504936382,1717504800645,135.737
"635",7,"novice-high","practice",4,"novice","high","circle-triangle",5,"F","circle-a-square-a","1",0,100,1717504938650,1717504800645,138.005
"636",7,"novice-high","practice",4,"novice","high","circle-triangle",6,"F","square-d-square-e","0",0,100,1717504941522,1717504800645,140.877
"637",7,"novice-high","practice",4,"novice","high","circle-triangle",7,"E","square-d","NA",100,200,1717504943518,1717504800645,142.873
"638",7,"novice-high","practice",4,"novice","high","circle-triangle",8,"E","diamond-c","NA",100,300,1717504944790,1717504800645,144.145
"639",7,"novice-high","practice",4,"novice","high","circle-triangle",9,"E","triangle-e","NA",100,400,1717504946629,1717504800645,145.984
"640",7,"novice-high","practice",4,"novice","high","circle-triangle",10,"E","diamond-e","NA",100,500,1717504948138,1717504800645,147.493
"641",7,"novice-high","practice",5,"novice","high","diamond-square",1,"E","square-a","NA",100,100,1717504953227,1717504800645,152.582
"642",7,"novice-high","practice",5,"novice","high","diamond-square",2,"E","square-d","NA",100,200,1717504954379,1717504800645,153.734
"643",7,"novice-high","practice",5,"novice","high","diamond-square",3,"F","diamond-a-diamond-b","0",0,200,1717504956205,1717504800645,155.56
"644",7,"novice-high","practice",5,"novice","high","diamond-square",4,"F","square-d-square-e","0",0,200,1717504958618,1717504800645,157.973
"645",7,"novice-high","practice",5,"novice","high","diamond-square",5,"F","circle-d-triangle-f","0",0,200,1717504960935,1717504800645,160.29
"646",7,"novice-high","practice",5,"novice","high","diamond-square",6,"F","square-c-square-f","0",0,200,1717504962960,1717504800645,162.315
"647",7,"novice-high","practice",5,"novice","high","diamond-square",7,"E","square-a","NA",100,300,1717504964615,1717504800645,163.97
"648",7,"novice-high","practice",5,"novice","high","diamond-square",8,"F","circle-a-diamond-a","0",0,300,1717504968476,1717504800645,167.831
"649",7,"novice-high","practice",5,"novice","high","diamond-square",9,"F","diamond-e-diamond-f","1",0,300,1717504971288,1717504800645,170.643
"650",7,"novice-high","practice",5,"novice","high","diamond-square",10,"F","diamond-[ef]-square-c","1",0,300,1717504975128,1717504800645,174.483
"651",7,"novice-high","task",1,"novice","high","circle-diamond",1,"E","diamond-b","NA",100,100,1717504985492,1717504800645,184.847
"652",7,"novice-high","task",1,"novice","high","circle-diamond",2,"F","diamond-a-diamond-a","1",0,100,1717504988007,1717504800645,187.362
"653",7,"novice-high","task",1,"novice","high","circle-diamond",3,"F","square-c-square-d","0",0,100,1717504990127,1717504800645,189.482
"654",7,"novice-high","task",1,"novice","high","circle-diamond",4,"E","circle-b","NA",100,200,1717504992675,1717504800645,192.03
"655",7,"novice-high","task",1,"novice","high","circle-diamond",5,"E","diamond-e","NA",100,300,1717504994574,1717504800645,193.929
"656",7,"novice-high","task",1,"novice","high","circle-diamond",6,"F","square-e-square-f","0",0,300,1717504996848,1717504800645,196.203
"657",7,"novice-high","task",1,"novice","high","circle-diamond",7,"F","square-e-triangle-d","0",0,300,1717504999374,1717504800645,198.729
"658",7,"novice-high","task",1,"novice","high","circle-diamond",8,"F","triangle-b-triangle-c","1",0,300,1717505001410,1717504800645,200.765
"659",7,"novice-high","task",1,"novice","high","circle-diamond",9,"E","square-d","NA",100,400,1717505004635,1717504800645,203.99
"660",7,"novice-high","task",1,"novice","high","circle-diamond",10,"E","circle-b","NA",100,500,1717505006713,1717504800645,206.068
"661",7,"novice-high","task",2,"novice","high","circle-circle",1,"E","diamond-a","NA",100,100,1717505011577,1717504800645,210.932
"662",7,"novice-high","task",2,"novice","high","circle-circle",2,"F","circle-e-triangle-a","0",0,100,1717505016362,1717504800645,215.717
"663",7,"novice-high","task",2,"novice","high","circle-circle",3,"F","circle-f-diamond-f","0",0,100,1717505019262,1717504800645,218.617
"664",7,"novice-high","task",2,"novice","high","circle-circle",4,"F","circle-f-triangle-d","0",0,100,1717505022507,1717504800645,221.862
"665",7,"novice-high","task",2,"novice","high","circle-circle",5,"F","circle-c-circle-e","1",0,100,1717505025339,1717504800645,224.694
"666",7,"novice-high","task",2,"novice","high","circle-circle",6,"E","diamond-b","NA",100,200,1717505026794,1717504800645,226.149
"667",7,"novice-high","task",2,"novice","high","circle-circle",7,"E","square-a","NA",100,300,1717505028690,1717504800645,228.045
"668",7,"novice-high","task",2,"novice","high","circle-circle",8,"E","circle-b","NA",100,400,1717505030006,1717504800645,229.361
"669",7,"novice-high","task",2,"novice","high","circle-circle",9,"F","diamond-d-square-d","0",0,400,1717505032972,1717504800645,232.327
"670",7,"novice-high","task",2,"novice","high","circle-circle",10,"F","triangle-d-triangle-e","0",0,400,1717505036467,1717504800645,235.822
"671",7,"novice-high","task",3,"novice","high","square-triangle",1,"E","diamond-c","NA",100,100,1717505042772,1717504800645,242.127
"672",7,"novice-high","task",3,"novice","high","square-triangle",2,"F","diamond-d-diamond-e","0",0,100,1717505044863,1717504800645,244.218
"673",7,"novice-high","task",3,"novice","high","square-triangle",3,"F","square-e-square-f","0",0,100,1717505046829,1717504800645,246.184
"674",7,"novice-high","task",3,"novice","high","square-triangle",4,"F","triangle-c-triangle-e","0",0,100,1717505048924,1717504800645,248.279
"675",7,"novice-high","task",3,"novice","high","square-triangle",5,"E","diamond-a","NA",100,200,1717505050424,1717504800645,249.779
"676",7,"novice-high","task",3,"novice","high","square-triangle",6,"F","circle-b-circle-c","0",0,200,1717505052739,1717504800645,252.094
"677",7,"novice-high","task",3,"novice","high","square-triangle",7,"F","diamond-b-diamond-d","0",0,200,1717505054960,1717504800645,254.315
"678",7,"novice-high","task",3,"novice","high","square-triangle",8,"F","circle-b-circle-f","0",0,200,1717505057074,1717504800645,256.429
"679",7,"novice-high","task",3,"novice","high","square-triangle",9,"F","square-d-square-e","0",0,200,1717505059093,1717504800645,258.448
"680",7,"novice-high","task",3,"novice","high","square-triangle",10,"F","square-c-square-f","0",0,200,1717505061092,1717504800645,260.447
"681",7,"novice-high","task",4,"novice","high","circle-triangle",1,"E","diamond-c","NA",100,100,1717505065226,1717504800645,264.581
"682",7,"novice-high","task",4,"novice","high","circle-triangle",2,"F","diamond-a-diamond-b","1",0,100,1717505067586,1717504800645,266.941
"683",7,"novice-high","task",4,"novice","high","circle-triangle",3,"F","circle-a-circle-b","0",0,100,1717505069542,1717504800645,268.897
"684",7,"novice-high","task",4,"novice","high","circle-triangle",4,"F","square-d-square-e","0",0,100,1717505071750,1717504800645,271.105
"685",7,"novice-high","task",4,"novice","high","circle-triangle",5,"F","circle-b-square-e","0",0,100,1717505073824,1717504800645,273.179
"686",7,"novice-high","task",4,"novice","high","circle-triangle",6,"F","circle-e-triangle-a","1",0,100,1717505075912,1717504800645,275.267
"687",7,"novice-high","task",4,"novice","high","circle-triangle",7,"F","diamond-f-triangle-e","0",0,100,1717505078780,1717504800645,278.135
"688",7,"novice-high","task",4,"novice","high","circle-triangle",8,"F","diamond-c-diamond-d","0",0,100,1717505080942,1717504800645,280.297
"689",7,"novice-high","task",4,"novice","high","circle-triangle",9,"E","diamond-b","NA",100,200,1717505082227,1717504800645,281.582
"690",7,"novice-high","task",4,"novice","high","circle-triangle",10,"E","circle-b","NA",100,300,1717505083395,1717504800645,282.75
"691",7,"novice-high","task",5,"novice","high","diamond-square",1,"F","square-a-square-f","0",0,0,1717505092040,1717504800645,291.395
"692",7,"novice-high","task",5,"novice","high","diamond-square",2,"F","diamond-f-triangle-b","0",0,0,1717505094098,1717504800645,293.453
"693",7,"novice-high","task",5,"novice","high","diamond-square",3,"F","circle-f-diamond-a","0",0,0,1717505096332,1717504800645,295.687
